acceleration,age,aggression,agility,balance,ball control,club,composure,crossing,curve,defending,dri,dribbling,finishing,free kick accuracy,full name,heading,height,interceptions,jumping,league,long passing,long shots,marking,name,nation,overall,pac,pas,penalties,phy,positioning,reactions,sho,short passing,shot power,sliding tackle,sprint speed,stamina,standing tackle,strength,strong foot,vision,volleys
93,23,66,93,91,78,Atlanta United Fc,72,60,67,36,80,77,73,55,Hector Villalba,65,172,41,54,Major League Soccer,60,76,22,Villalba,Argentina,76,92,65,61,61,74,73,76,67,83,32,90,78,37,50,Right,69,71
81,25,33,79,83,80,Fc Utrecht,79,75,80,32,79,78,65,76,Zakaria Labyad,49,173,31,61,Eredivisie,65,80,24,Labyad,Morocco,76,80,74,68,56,67,70,73,74,84,28,79,61,36,61,Right,78,75
78,32,71,75,80,79,River Plate,72,66,83,31,78,77,76,75,Ignacio Scocco,52,177,34,69,Primera Division,69,81,22,Scocco,Argentina,76,77,71,74,68,82,72,79,71,83,27,77,67,31,67,Right,73,83
73,24,87,75,79,72,Club Brugge Kv,66,47,46,75,70,66,36,38,Marvelous Nakamba,57,177,80,69,Belgium Pro League,60,55,67,Nakamba,Zimbabwe,76,72,61,38,83,56,74,51,70,81,75,71,81,83,83,Left,65,41
72,28,72,69,72,57,Aek Athens,66,65,58,77,59,55,31,48,Ognjen Vranjes,82,182,73,78,Hellas Liga,58,56,78,Vranjes,Bosnia And Herzegovina,76,70,61,58,76,58,62,47,65,68,74,68,76,78,78,Right,56,58
86,29,33,86,80,76,Vitoria Guimaraes,71,72,77,30,79,80,74,75,Heldon Augusto Almeida Ramos,59,174,31,64,Liga Nos,59,65,27,Heldon,Cape Verde Islands,76,85,69,73,56,73,76,72,66,74,21,84,77,25,52,Right,72,65
72,21,76,69,65,72,Leicester City,73,50,57,78,67,63,50,58,Onyinye Ndidi,73,187,80,78,Premier League,69,70,73,Ndidi,Nigeria,77,74,65,35,80,61,74,60,74,78,79,75,88,82,77,Right,65,66
73,25,65,72,69,81,Toulouse Football Club,79,62,65,62,80,84,51,38,Giannelli Imbula,62,186,64,69,Ligue 1 Conforama,76,77,60,Imbula,France,77,72,73,29,72,75,66,61,83,79,59,71,78,62,72,Left,76,28
45,30,81,65,74,76,West Ham United,77,71,71,71,74,74,61,67,Mark Noble,62,180,76,59,Premier League,78,68,65,Noble,England,77,46,76,88,76,64,73,67,79,74,75,47,83,74,72,Right,77,69
74,27,74,83,78,80,Hamburger Sv,74,77,81,55,79,78,65,76,Lewis Holtby,30,176,71,90,Bundesliga,77,69,61,Holtby,Germany,77,70,78,66,73,74,77,68,80,72,61,67,86,44,65,Left,75,69
82,30,43,86,67,75,Kawasaki Frontale,65,69,59,31,76,77,78,58,Yu Kobayashi,67,177,33,58,Meiji Yasuda J1 League,59,68,22,Kobayashi,Japan,76,81,65,75,65,77,73,75,69,76,27,81,84,25,63,Right,58,68
60,33,74,68,73,73,Athletic Club De Bilbao,82,56,53,72,68,60,59,64,Mikel Rico Moreno,56,178,81,82,Laliga Santander,75,58,59,Mikel Rico,Spain,76,53,72,60,78,68,82,63,79,80,76,48,75,81,79,Right,78,53
66,28,42,69,55,77,Stade Malherbe Caen,66,77,70,40,73,75,78,66,Ronny Rodelin,80,192,55,79,Ligue 1 Conforama,71,72,33,Rodelin,France,76,68,74,69,68,78,73,76,74,73,19,68,70,30,76,Right,74,71
68,26,72,62,58,73,Burnley,76,44,67,37,70,70,78,58,Chris Wood,75,191,40,66,Premier League,51,71,32,Wood,New Zealand,76,73,58,78,81,75,73,77,69,81,29,76,75,30,88,Right,53,66
68,21,68,65,53,71,Borussia Monchengladbach,63,60,50,78,68,66,25,30,Nico Elvedi,67,188,78,73,Bundesliga,64,31,76,Elvedi,Switzerland,76,71,63,38,76,50,73,34,70,52,79,72,79,82,78,Right,60,30
78,29,74,70,66,74,Boca Juniors,70,63,64,74,72,72,55,50,Emmanuel Mas,75,183,76,81,Primera Division,67,65,71,Mas,Argentina,76,79,67,57,80,76,76,62,70,72,78,79,92,73,76,Left,70,60
81,21,46,77,76,84,Arsenal,70,54,52,28,82,84,67,41,Alex Iwobi,42,180,24,50,Premier League,59,57,29,Iwobi,Nigeria,76,79,69,59,66,73,74,65,83,71,23,77,71,26,73,Right,78,51
46,28,82,48,35,65,Real Betis Balompie,69,57,36,78,58,56,40,38,Zouhair Feddal,73,191,81,71,Laliga Santander,68,56,78,Feddal,Morocco,77,55,58,48,76,44,68,49,66,67,71,62,65,79,79,Left,47,39
84,22,50,81,75,87,Fc Schalke 04,70,76,82,28,83,86,61,72,Marko Pjaca,68,186,30,68,Bundesliga,67,72,16,Pjaca,Croatia,76,84,74,72,68,60,66,67,77,76,24,84,72,26,73,Right,68,72
55,31,89,64,67,76,Sd Eibar,73,58,70,73,68,63,57,69,Papa Kouli Diop,72,179,79,80,Laliga Santander,71,71,64,Diop,Senegal,76,57,68,61,85,59,75,66,73,82,74,59,78,79,87,Right,65,67
62,32,66,56,57,63,Celtic,74,49,25,78,58,51,38,32,Marvin Compper,76,185,79,79,Scottish Premiership,63,28,81,Compper,Germany,76,62,56,46,69,44,78,37,68,44,76,62,65,75,72,Left,52,26
66,33,70,72,78,74,Levante Ud,78,50,63,26,71,67,82,40,Giampaolo Pazzini,90,180,20,93,Laliga Santander,40,40,16,Pazzini,Italy,76,66,56,82,66,86,70,71,65,68,20,66,56,22,66,Right,58,80
77,29,70,74,69,79,Paok,74,65,77,73,76,75,65,77,Mauricio Jose Da Silveira Junior,66,180,70,83,Hellas Liga,76,76,76,Mauricio,Brazil,76,74,76,69,71,73,71,70,82,76,73,72,76,74,67,Right,75,70
36,32,78,34,34,54,Real Zaragoza,70,52,44,78,48,44,33,50,Mikel Gonzalez Martinez,74,190,73,64,Laliga 1 I 2 I 3,53,31,80,Mikel Gonzalez,Spain,76,34,53,49,77,42,70,40,63,62,79,33,59,81,86,Right,40,41
69,28,70,78,75,80,Fc Basel,73,72,76,38,78,78,74,73,Valentin Stocker,54,179,42,72,Raiffeisen Super League,67,69,29,Stocker,Switzerland,76,67,74,67,66,73,75,71,76,65,35,66,68,40,62,Left,76,75
33,31,79,56,56,58,Cordoba Cf,69,45,44,77,53,45,43,41,Aythami Artiles Oliva,75,184,73,76,Laliga 1 I 2 I 3,71,37,77,Aythami Artiles,Spain,76,37,57,36,78,42,68,41,73,38,72,40,72,81,80,Right,39,47
78,33,72,87,92,80,Genclerbirligi Sk,75,76,76,67,81,80,71,67,Stephane Sessegnon,70,172,72,71,Super Lig,71,69,63,Sessegnon,Benin,76,77,75,76,74,70,74,72,76,75,66,76,77,68,73,Right,75,69
75,27,68,79,78,77,Vfl Wolfsburg,71,69,73,39,78,80,74,62,Admir Mehmedi,60,183,42,64,Bundesliga,62,74,29,Mehmedi,Switzerland,76,76,71,69,71,78,78,76,74,81,36,76,75,40,71,Right,74,77
73,25,58,71,60,76,Sassuolo,70,50,64,28,72,72,79,60,Khouma Babacar,74,185,20,76,Calcio A,46,62,20,Babacar,Senegal,76,76,55,70,73,77,70,76,64,82,24,78,69,26,80,Right,48,76
72,32,57,75,66,82,Alanyaspor,80,67,75,21,76,74,78,68,Wanderson Do Carmo Carneiro,68,180,14,69,Super Lig,74,80,16,Wanderson,Brazil,76,72,73,69,62,74,75,78,78,83,19,72,72,15,59,Right,71,73
85,25,71,84,85,75,Malaga Cf,78,70,72,32,79,81,73,69,Maxime Lestienne,47,176,35,73,Laliga Santander,71,70,29,Lestienne,Belgium,76,84,72,69,59,72,71,72,75,71,34,84,91,27,36,Left,72,69
89,24,41,88,79,81,Rsc Anderlecht,76,68,79,41,82,83,66,62,Lazar Markovic,58,175,49,66,Belgium Pro League,57,60,32,Markovic,Serbia,76,90,68,70,54,73,73,65,71,65,37,91,61,39,55,Right,71,68
32,29,79,34,31,53,Hellas Verona,68,56,38,76,48,44,27,58,Jagos Vukovic,80,194,76,78,Calcio A,61,70,76,Vukovic,Serbia,76,33,56,44,81,32,70,46,63,74,71,34,64,78,90,Left,45,17
78,23,65,79,73,79,Chelsea,73,77,51,68,77,76,43,71,Emerson Palmieri Dos Santos,59,176,75,67,Premier League,66,77,67,Emerson,Italy,76,79,66,55,62,75,78,59,74,80,69,79,78,68,53,Left,41,44
90,23,41,92,72,77,Feyenoord,70,70,80,30,79,81,70,58,Jean-Paul Boetius,66,179,23,67,Eredivisie,67,73,28,Boetius,Netherlands,76,87,69,63,48,67,72,70,70,70,25,84,71,26,37,Right,70,65
88,24,55,90,92,74,Vfb Stuttgart,74,69,81,40,79,80,71,42,Carlos Manuel Cardoso Mane,64,173,49,66,Bundesliga,60,72,27,Carlos Mane,Portugal,76,87,69,65,51,79,76,73,71,77,33,86,74,41,37,Right,74,73
50,29,74,38,53,59,Santos Laguna,45,43,32,76,46,36,45,26,Carlos Izquierdoz,79,184,78,85,Liga Bancomer Mx,55,54,73,Izquierdoz,Argentina,76,49,48,30,77,23,76,48,63,60,76,48,75,77,79,Right,33,50
76,28,67,94,89,78,Fc Krasnodar,73,74,67,64,78,74,70,73,Mauricio Pereyra,49,170,69,53,Sogaz Russian Football Championship,74,75,65,Pereyra,Uruguay,76,73,76,62,63,73,75,71,79,70,55,70,73,67,58,Right,77,69
80,25,84,77,78,72,San Lorenzo De Almagro,75,62,63,71,70,65,46,65,Franco Mussis,52,174,80,73,Primera Division,69,78,72,Mussis,Argentina,76,77,70,51,83,61,75,60,75,76,67,75,87,73,82,Right,72,49
79,27,77,77,87,75,Rsc Anderlecht,74,66,69,62,77,77,54,71,Adrien Trebel,33,174,72,68,Belgium Pro League,75,72,57,Trebel,France,76,77,73,55,71,70,75,64,77,77,67,75,82,70,63,Left,75,70
78,26,78,91,84,77,Brighton & Hove Albion,73,74,76,30,81,82,73,76,Anthony Knockaert,59,172,32,74,Premier League,63,72,17,Knockaert,France,76,75,72,68,67,73,72,72,73,73,29,73,73,34,59,Left,73,61
76,24,74,69,63,72,Psv,76,67,65,36,72,73,74,75,Jurgen Locadia,66,185,37,58,Premier League,69,75,30,Locadia,Netherlands,76,79,69,69,77,71,70,75,72,83,31,82,72,34,82,Right,67,67
75,34,78,77,85,73,Trabzonspor,66,77,67,73,76,77,54,55,Joao Pedro Da Silva Pereira,55,172,74,77,Super Lig,69,61,72,Joao Pereira,Portugal,76,75,71,64,66,69,75,59,74,68,76,75,78,78,54,Right,68,52
79,27,62,82,79,74,Monarcas Morelia,75,67,66,29,76,76,80,69,Raul Ruidiaz,74,169,28,74,Liga Bancomer Mx,53,73,24,Ruidiaz,Peru,76,82,64,67,58,80,68,77,66,76,23,85,75,22,46,Right,65,71
78,25,33,80,71,78,Fc Red Bull Salzburg,48,50,74,35,76,78,76,35,Munas Dabbur,75,181,19,86,Osterreichische Fussball-Bundesliga,63,60,32,Dabbur,Israel,76,80,66,67,70,79,64,71,76,73,27,81,81,37,77,Right,71,62
66,29,36,65,66,77,Chaves,77,82,84,42,75,76,75,83,Renan Bardini Bressan,41,182,52,54,Liga Nos,79,86,31,Renan Bressan,Belarus,76,64,81,81,62,71,73,80,81,87,45,63,80,47,65,Right,81,82
54,24,76,60,53,68,Club Brugge Kv,68,44,68,75,64,63,46,76,Stefano Denswil,76,185,73,79,Belgium Pro League,71,60,74,Denswil,Netherlands,76,55,64,63,75,41,74,57,73,83,77,56,64,76,80,Left,61,43
73,24,72,74,91,78,Fc Utrecht,78,81,74,66,79,79,65,71,Yassin Ayoub,56,174,66,43,Eredivisie,73,73,58,Ayoub,Morocco,76,70,76,72,72,67,75,69,76,75,74,68,85,73,69,Left,75,66
79,27,65,79,76,76,Levante Ud,70,66,41,30,74,73,75,46,Roger Marti Salvador,69,179,23,75,Laliga Santander,48,68,16,Roger,Spain,76,81,61,76,72,81,72,75,68,80,28,82,75,35,72,Right,64,78
76,24,52,83,76,81,Feyenoord,74,70,75,40,82,86,72,77,Sam Larsson,42,179,55,50,Eredivisie,70,80,32,Larsson,Sweden,76,77,72,55,64,68,70,73,71,77,25,77,75,42,64,Right,77,65
77,30,75,78,91,73,Guadalajara,77,55,60,73,69,60,40,62,Jose Juan Vazquez,55,166,83,79,Liga Bancomer Mx,68,67,72,Vazquez,Mexico,76,75,68,62,72,65,73,54,79,70,69,74,88,74,63,Right,65,48
64,25,75,68,57,68,Rsc Anderlecht,72,32,42,76,67,65,34,31,Josue Humberto Goncalves Leal Sa,72,187,77,78,Belgium Pro League,57,27,76,Josue,Portugal,76,58,51,40,76,46,76,36,70,48,75,53,74,77,77,Right,38,33
81,27,48,79,73,78,Vitoria Guimaraes,74,68,68,46,77,77,73,72,Paolo Hurtado,70,176,45,80,Liga Nos,74,71,55,Hurtado,Peru,76,82,73,69,57,75,72,73,75,79,28,83,55,34,59,Right,73,65
68,25,67,62,79,75,U.N.A.M.,72,49,59,34,71,68,79,59,Nicolas Castillo,77,179,37,79,Liga Bancomer Mx,59,70,27,Castillo,Chile,76,66,59,86,79,78,74,77,65,78,19,64,69,30,88,Right,58,69
78,21,63,88,82,80,Sl Benfica,72,72,71,29,79,78,79,61,Gabriel Barbosa Almeida,72,178,25,76,Alka Superliga,58,68,24,Gabriel,Brazil,76,78,68,83,60,76,68,76,71,75,19,78,66,27,55,Left,69,77
63,29,64,67,60,78,Ajax,79,63,66,58,74,73,77,69,Siem De Jong,82,185,60,80,Eredivisie,77,80,47,De Jong,Netherlands,76,61,72,72,74,78,79,78,76,80,55,60,80,60,74,Right,75,81
82,31,58,76,81,76,Lokomotiv Moscow,73,73,72,33,77,77,72,61,Alan Kasaev,57,174,34,57,Sogaz Russian Football Championship,72,68,26,Kasaev,Russia,76,81,73,63,65,74,77,70,76,70,28,81,58,32,72,Right,73,68
76,33,60,84,78,75,Club Atlas,74,60,67,34,77,78,85,64,Matias Alustiza,75,165,27,75,Liga Bancomer Mx,64,72,25,Alustiza,Argentina,76,69,64,80,61,82,70,79,66,74,33,64,66,33,57,Left,66,75
65,28,91,65,59,69,Paok,73,51,36,75,67,66,41,33,Carlos Zambrano,74,185,70,84,Alka Superliga,68,54,72,Zambrano,Peru,76,63,58,44,78,44,70,49,72,67,78,62,73,80,74,Right,45,36
40,30,63,62,63,74,Feyenoord,80,61,80,77,70,69,41,74,Jan-Arie Van Der Heijden,74,186,73,80,Eredivisie,78,74,79,Van Der Heijden,Netherlands,76,44,74,66,72,65,74,57,79,75,75,47,72,78,75,Left,73,42
53,35,69,51,66,59,Kayserispor,71,42,43,79,52,42,49,42,Oleksandr Kucher,75,184,82,62,Super Lig,62,49,78,Kucher,Ukraine,76,54,56,33,73,56,73,51,63,59,77,55,75,79,74,Right,62,64
73,33,65,71,76,77,Columbus Crew Sc,75,70,81,46,75,75,72,78,Federico Higuain,62,173,43,64,Major League Soccer,75,79,43,Higuain,Argentina,76,66,76,64,62,74,78,74,77,75,40,61,65,47,59,Right,77,71
62,32,70,60,54,75,Club Leon,72,57,60,33,70,69,81,53,Mauro Boselli,84,185,23,78,Liga Bancomer Mx,61,66,22,Boselli,Argentina,76,61,64,75,75,80,74,75,70,74,33,60,67,35,81,Right,65,65
87,32,75,72,66,71,Club America,75,76,67,72,70,68,59,51,Paul Aguilar,68,180,72,82,Liga Bancomer Mx,70,74,73,Aguilar,Mexico,76,84,69,57,75,60,69,64,70,70,75,81,90,73,67,Right,63,64
80,29,88,77,70,78,Besiktas Jk,77,84,84,69,79,82,67,84,Caner Erkin,62,181,72,78,Super Lig,74,80,65,Erkin,Turkey,76,80,77,74,76,79,78,74,74,81,73,80,84,73,66,Left,72,76
62,28,64,74,73,73,Club Brugge Kv,75,67,72,42,71,68,80,70,Jelle Vossen,72,180,48,71,Belgium Pro League,68,76,33,Vossen,Belgium,76,60,71,75,68,82,78,79,74,79,40,59,85,39,60,Right,73,83
76,34,87,78,90,78,Medipol Basaksehir Fk,76,71,77,41,78,77,69,69,Jose Marcio Da Costa,65,170,42,74,Super Lig,72,77,29,Mossoro,Brazil,76,72,75,66,62,72,72,72,77,75,47,69,62,42,50,Right,77,72
75,31,81,71,76,74,Fc Ufa,75,80,62,74,68,62,48,59,Bojan Jokic,65,176,74,81,Sogaz Russian Football Championship,69,61,75,Jokic,Slovenia,76,74,70,49,78,60,69,56,76,68,78,74,77,73,76,Left,55,56
68,29,79,69,69,74,Vfb Stuttgart,76,78,59,76,73,73,49,68,Emiliano Insua,72,180,78,72,Bundesliga,73,76,76,Insua,Argentina,76,65,73,66,79,70,74,64,76,85,77,63,79,77,79,Left,67,64
30,33,72,29,42,64,Az,72,29,39,78,55,52,44,69,Ron Vlaar,71,189,78,50,Eredivisie,67,66,78,Vlaar,Netherlands,76,38,57,67,77,39,68,57,68,78,73,44,58,81,92,Right,59,55
77,30,72,69,64,70,Hannover 96,75,68,73,41,72,74,73,52,Martin Harnik,77,186,39,90,Bundesliga,69,67,39,Harnik,Austria,76,78,70,72,78,78,76,73,72,76,42,79,86,32,75,Right,72,75
80,29,32,80,75,80,Bsc Young Boys,70,77,81,32,79,80,72,80,Miralem Sulejmani,47,178,26,56,Raiffeisen Super League,67,71,29,Sulejmani,Serbia,76,84,71,73,56,70,70,72,71,75,26,88,68,36,60,Left,62,70
67,30,90,60,63,62,Club America,71,40,48,74,57,50,50,35,Pablo Aguilar,81,180,80,92,Liga Bancomer Mx,62,49,68,Aguilar,Paraguay,76,65,53,51,79,28,69,52,58,64,72,64,64,74,80,Right,56,50
67,30,90,60,63,62,Club America,71,40,48,74,57,50,50,35,Pablo Aguilar,81,180,80,92,Liga Bancomer Mx,62,49,68,Aguilar,Paraguay,76,65,53,51,79,28,69,52,58,64,72,64,64,74,80,Right,56,50
78,33,49,80,90,76,Kaizer Chiefs,74,74,73,36,78,78,72,75,Siphiwe Tshabalala,39,170,37,52,South African Fl,65,78,33,Tshabalala,South Africa,76,77,73,64,64,73,75,72,73,69,32,77,85,40,60,Left,78,72
53,31,85,62,43,73,Lokomotiv Moscow,74,59,42,76,69,71,48,50,Dmitriy Tarasov,78,192,76,75,Sogaz Russian Football Championship,73,66,77,Tarasov,Russia,76,60,67,52,82,59,69,55,76,64,73,65,75,75,84,Right,65,38
79,31,39,82,73,78,Fenerbahce Sk,70,70,69,33,78,80,76,63,Aatif Chahechouhe,63,176,40,58,Super Lig,68,74,26,Chahechouhe,Morocco,76,78,71,85,60,74,74,76,75,78,24,77,74,27,62,Right,70,77
52,31,55,69,74,78,Toronto Fc,80,74,77,43,76,75,66,74,Victor Vazquez Solsona,38,176,52,40,Major League Soccer,76,72,36,Victor Vazquez,Spain,76,43,78,72,58,76,80,69,80,69,28,35,66,50,58,Right,82,69
78,30,75,74,69,76,Cagliari,72,78,55,73,75,75,60,22,Gregory Van Der Wiel,69,183,69,83,Calcio A,71,68,73,Van Der Wiel,Netherlands,76,79,71,43,75,74,78,64,75,74,75,79,74,75,74,Right,71,57
80,30,65,79,80,76,Melbourne City,80,56,73,38,76,74,78,72,Bruno Fornaroli,66,174,36,70,Hyundai A-League,49,63,29,Fornaroli,Uruguay,76,78,64,74,73,80,76,74,68,74,37,77,73,40,76,Right,70,71
68,36,60,71,76,80,Rayo Vallecano,68,70,83,33,76,77,72,75,Alejandro Dominguez,56,175,28,39,Laliga 1 I 2 I 3,74,81,34,Dominguez,Argentina,76,64,75,78,56,76,71,76,78,80,47,61,35,24,67,Right,73,73
62,18,74,60,44,72,Ajax,67,47,48,75,67,67,44,55,Matthijs De Ligt,78,188,70,80,Eredivisie,69,62,75,De Ligt,Netherlands,76,65,63,40,79,44,72,55,71,83,74,67,74,77,83,Right,66,40
41,31,59,68,51,77,Real Sociedad,75,54,75,46,72,71,80,48,Imanol Agirretxe Arruti,85,187,43,76,Laliga Santander,51,66,43,Agirretxe,Spain,76,43,61,64,65,82,80,76,69,76,33,44,36,44,81,Right,63,81
33,31,79,56,56,58,Ud Las Palmas,69,45,44,77,53,45,43,41,Aythami Artiles Oliva,75,184,73,76,Laliga Santander,71,37,77,Aythami Artiles,Spain,76,37,57,36,78,42,68,41,73,38,72,40,72,81,80,Right,39,47
75,23,64,76,72,78,Sampdoria,74,76,74,53,76,75,65,67,Dennis Praet,62,181,58,67,Calcio A,74,74,40,Praet,Belgium,76,73,76,56,66,75,73,68,80,72,61,71,74,58,62,Right,73,70
30,34,85,28,34,53,West Ham United,66,38,29,77,44,38,38,64,James Collins,80,188,76,59,Premier League,65,51,74,Collins,Wales,76,31,53,51,80,34,70,47,59,70,78,32,67,78,87,Right,54,36
79,23,24,90,68,82,Grasshopper Club Zurich,68,66,76,36,81,84,65,60,Lucas Andersen,53,184,50,55,Raiffeisen Super League,68,70,35,Andersen,Denmark,76,81,71,50,55,68,64,67,75,71,23,83,71,28,59,Right,75,65
54,27,72,53,31,66,Leeds United,69,29,49,77,62,62,29,40,Pontus Jansson,70,196,76,54,Efl Championship,59,50,79,Jansson,Sweden,76,62,52,39,79,28,74,42,64,68,75,69,68,79,90,Right,52,41
66,22,77,69,61,65,Atletico Madrid,66,57,38,76,57,46,36,28,Lucas Hernandez,75,183,76,85,Laliga Santander,58,47,74,Hernandez,France,76,65,53,34,70,27,65,42,67,62,81,64,59,77,72,Left,33,23
63,28,85,71,51,71,Toronto Fc,69,49,66,35,70,71,76,72,Jozy Altidore,76,183,32,71,Major League Soccer,59,66,26,Altidore,United States,76,70,64,75,85,75,70,75,68,81,27,75,77,34,90,Right,72,69
61,28,85,71,51,71,Toronto Fc,69,49,66,35,70,71,76,72,Jozy Altidore,76,183,32,71,Major League Soccer,59,66,26,Altidore,United States,76,68,64,75,85,75,70,75,68,81,27,73,77,34,90,Right,72,69
93,28,63,85,64,68,Antalyaspor,66,76,64,32,72,72,71,38,Maicon Marques Bittencourt,74,183,33,73,Super Lig,72,62,24,Maicon,Brazil,76,91,69,65,71,75,74,69,73,74,21,90,79,29,70,Right,63,62
90,27,50,91,91,82,Al Ahli,61,74,68,25,80,78,63,67,Ioannis Fetfatzidis,25,165,23,43,Abdul Latif Jameel League,63,67,24,Fetfatzidis,Greece,76,83,73,65,55,68,71,64,77,64,20,78,78,30,47,Left,74,64
58,33,60,58,61,80,Galatasaray Sk,75,80,83,62,73,74,68,87,Selcuk Inan,61,182,62,68,Super Lig,80,80,61,Inan,Turkey,76,55,81,88,64,63,70,73,82,80,58,52,65,65,65,Right,80,62
91,31,67,83,68,75,Tigres U.A.N.L.,75,69,70,47,75,75,75,54,Ismael Sosa,71,179,50,68,Liga Bancomer Mx,65,70,39,Sosa,Argentina,76,90,70,60,71,75,70,72,75,76,39,89,75,47,70,Right,70,56
49,30,80,55,58,67,Vitesse,68,51,40,75,60,55,23,39,Guram Kashia,79,186,81,79,Eredivisie,66,17,74,Kashia,Georgia,76,58,61,51,79,30,67,27,71,43,72,65,72,73,82,Right,59,13
85,21,67,84,74,76,Psv,74,63,66,49,77,78,66,52,Bart Ramselaar,56,180,58,52,Eredivisie,72,65,44,Ramselaar,Netherlands,76,84,70,58,70,75,74,66,77,66,46,83,86,47,64,Right,69,65
72,23,74,68,63,69,Newcastle United,68,47,29,75,66,64,52,28,Chancel Mbemba,74,182,72,88,Premier League,65,42,74,Mbemba,Dr Congo,76,74,53,31,80,52,69,54,64,79,77,76,74,79,84,Right,43,37
56,28,82,59,51,60,Newcastle United,71,39,52,76,58,53,43,43,Ciaran Clark,79,188,75,73,Premier League,63,54,75,Clark,Republic Of Ireland,76,62,55,55,76,50,73,52,64,71,80,66,70,77,76,Left,51,57
66,20,68,71,58,79,Ajax,78,67,66,61,74,73,67,62,Donny Van De Beek,59,183,74,70,Eredivisie,76,80,56,Van De Beek,Netherlands,76,65,74,55,76,65,72,72,76,79,52,65,84,62,76,Right,79,76
85,27,72,82,71,73,Boca Juniors,68,70,60,70,76,78,49,34,Frank Fabra,69,172,72,84,Primera Division,51,54,67,Fabra,Colombia,76,88,58,55,82,61,71,54,68,67,75,90,90,70,81,Left,40,33
73,22,65,63,67,78,Napoli,73,75,64,43,76,80,62,57,Marko Rog,47,180,28,48,Calcio A,78,76,40,Rog,Croatia,76,74,77,60,62,63,68,66,82,70,48,75,65,54,61,Right,78,65
67,28,81,65,67,67,Ajax,68,66,45,76,65,63,42,36,Nick Viergever,72,183,77,76,Eredivisie,69,48,75,Viergever,Netherlands,76,70,61,48,78,55,72,48,67,64,78,73,86,76,74,Left,50,41
72,32,57,75,66,82,Dinamo Moscow,80,67,75,21,76,74,78,68,Wanderson Do Carmo Carneiro,68,180,14,69,Sogaz Russian Football Championship,74,80,16,Wanderson,Brazil,76,72,73,69,62,74,75,78,78,83,19,72,72,15,59,Right,71,73
87,28,75,83,80,76,Al Hilal,68,70,66,40,76,75,70,64,Nawaf Al Abed,43,170,36,61,Abdul Latif Jameel League,69,74,41,Al Abed,Saudi Arabia,76,88,71,75,69,69,66,71,73,73,40,88,80,39,61,Left,75,63
56,30,92,63,69,63,Legia Warszawa,69,53,48,75,58,49,35,41,Micha Pazdan,70,181,74,93,T-Mobile Ekstraklasa,64,55,80,Pazdan,Poland,76,53,61,31,82,45,73,45,66,64,72,50,74,73,80,Left,65,41
66,21,77,49,50,60,Toulouse Football Club,72,37,32,77,50,39,29,34,Issa Diop,72,194,75,75,Ligue 1 Conforama,59,21,78,Diop,France,76,63,50,44,81,35,68,30,64,39,78,60,74,78,86,Right,40,28
93,24,74,92,91,77,Club Tijuana,79,67,71,25,80,81,65,73,Juan Manuel Iturbe,40,169,21,67,Liga Bancomer Mx,54,76,18,Iturbe,Paraguay,76,92,66,62,54,74,64,70,68,76,26,92,62,30,40,Left,70,61
84,31,80,73,73,75,Southampton,70,70,54,37,74,73,73,37,Shane Long,75,178,42,93,Premier League,49,67,36,Long,Republic Of Ireland,76,83,60,78,80,77,77,73,62,76,24,82,80,27,78,Right,63,70
45,35,88,34,49,56,Djurgardens If,66,35,59,75,51,47,40,60,Jonas Olsson,80,193,79,68,Allsvenskan,58,43,74,Olsson,Sweden,76,48,54,51,82,50,77,43,62,45,70,50,62,72,90,Left,55,50
88,29,43,80,70,75,Hull City,68,76,68,34,76,77,72,57,Kamil Grosicki,69,180,48,62,Efl Championship,72,73,21,Grosicki,Poland,76,85,73,69,61,75,70,73,75,76,20,83,65,29,66,Right,71,69
74,27,63,78,82,79,Tsg 1899 Hoffenheim,70,74,73,65,78,78,64,60,Lukas Rupp,45,178,64,66,Bundesliga,74,67,63,Rupp,Germany,76,73,75,63,67,68,74,67,79,75,69,73,86,72,59,Right,76,63
82,28,78,85,78,77,Genoa,72,50,68,24,76,75,80,69,Gianluca Lapadula,78,178,19,78,Calcio A,34,58,19,Lapadula,Italy,76,84,58,72,68,79,72,73,68,70,18,85,74,15,61,Left,61,76
72,31,70,70,65,73,Milan,76,76,71,76,72,73,53,41,Luca Antonelli,70,184,76,75,Calcio A,68,55,74,Antonelli,Italy,76,75,69,51,74,70,70,58,72,72,78,78,75,78,76,Left,64,49
55,28,80,53,55,73,Burnley,73,59,59,41,69,71,78,46,Sam Vokes,81,188,42,86,Premier League,59,71,42,Vokes,Wales,76,57,63,79,83,78,71,77,67,80,27,59,77,32,86,Right,70,70
78,33,72,87,92,80,Montpellier Herault Sc,75,76,76,67,81,80,71,67,Stephane Sessegnon,70,172,72,71,Super Lig,71,69,63,Sessegnon,Benin,76,77,75,76,74,70,74,72,76,75,66,76,77,68,73,Right,75,69
76,34,80,76,65,82,Western Sydney Wanderers,71,78,73,50,79,80,61,61,Alvaro Cejudo Carmona,53,180,51,63,Hyundai A-League,72,67,41,Cejudo,Spain,76,77,70,50,71,77,82,67,70,81,53,77,73,55,67,Right,61,67
76,32,70,77,65,79,Fenerbahce Sk,76,78,75,52,79,82,65,62,Nabil Dirar,47,187,53,74,Super Lig,67,68,49,Dirar,Morocco,76,78,73,52,72,75,73,66,77,70,50,79,67,55,76,Right,69,62
